Index,Lat,Long,NPPTotal_gm2y,Age_yr,BiomassTotal_gm2,Lgs_mo,MAT_C,MAP_mm,LeafType,TEB_DD,Source,SourceIndex,SourcePrimary,Methodology for biomass and production
327,33.64,103.79,1074,40,13168,5,2.616666667,686.5,needle,13.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
400,37.23,112.51,567,40,6705,7,7.183333333,609.5,needle,13.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
453,37.82,112.32,377,42,4635,7,6.558333333,579.8,needle,13.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1180,28.7,96.7,1197,55,21546,8,10.36666667,911.9,needle,13.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1181,28.7,96.7,826,80,13073,8,10.36666667,911.9,needle,13.8,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
788,40.4,80.8,243,40,3298,4,11.39166667,52.9,broadleaf,14.15,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
789,41.7,84.3,331,53,5373,6,10.55833333,69.7,broadleaf,14.15,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
144,42.8,93.1,961,139,30636,3,11.075,61.5,needle,14.15,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
542,35.37,111.79,1140,65,10454,7,9.341666667,703.3,broadleaf,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
545,35.45,111.79,1143,58,10022,7,9.341666667,703.3,broadleaf,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
694,44,127.2,1889,27,15159,5,2.791666667,666.5,broadleaf,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
800,33.6,111.6,1366,36,13515,8,11.775,813.6,broadleaf,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
803,33.5,111.7,1212,51,13690,8,10.75833333,864,broadleaf,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
132,39,112.2,1551,55,17273,5,5.025,530.2,needle,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
167,38.89,112.03,507,50,6907,5,1.775,628.9,needle,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
172,33.9,107.7,613,125,14645,7,8.916666667,941.9,needle,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
401,37.25,111.23,580,43,4289,7,6.75,595.5,needle,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1164,33.5,106.6,965,41,11256,7,8.791666667,832,needle,14.55,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
525,35.6,106.27,1201,32,9765,6,4.65,560.1,broadleaf,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
710,35.6,106.27,753,29,7007,6,4.65,560.1,broadleaf,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
783,38.4,80.8,725,35,8837,1,12.25833333,29.7,broadleaf,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
784,40.1,88.1,197,50,3294,1,11.74166667,25.7,broadleaf,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
120,50.6,122.4,774,47,9512,3,-4.858333333,490.1,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
121,50,121.6,885,50,11512,3,-5.016666667,489.4,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
139,48,86.9,949,172,26933,5,3.608333333,219.9,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
147,42.4,117.2,619,55,9255,5,0.866666667,459.2,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
162,38.77,105.9,771,74,9829,5,3.508333333,271,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
176,31,101.1,568,165,32388,4,3.291666667,677.3,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
250,30.9,100.3,442,317,45568,5,4.45,652.8,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
259,31.5,98.2,458,120,21250,1,-1.466666667,606.4,needle,14.65,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1237,-12.83029,-69.27053,3002,203.203,34412.4,12,25.43333333,2377.2,broadleaf,14.85,Malhi et al. (in review),TAM-05,Mahli et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
1238,-12.83029,-69.27053,2842,160.225,27128.2,12,25.43333333,2377.2,broadleaf,14.85,Malhi et al. (in review),TAM-06,Mahli et al. 2013,"Published allometries for tropical moist forests, branch litterfall censuses, litterfall traps, root ingrowth cores. Leaf loss to herbivory estimated from litterfall scans. Coarse root values estimated from aboveground based on published ratio of 0.21. Age of canopy and emergent trees estimated by multiplying reported woody biomass residence times by a factor of 3.77 based on published data."
523,42,121.7,799,26,7785,7,8.058333333,517,broadleaf,15.4,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
704,41.6,119.3,1608,37,15327,7,7.483333333,498.9,broadleaf,15.4,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
471,40.5,123.2,710,95,12762,7,9.208333333,851.3,needle,15.4,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
474,41.6,119.3,1082,36,12645,7,7.808333333,498.9,needle,15.4,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1,50.11,5.01,1304,117,29620,8,8.733333333,955.2,broadleaf,15.5,Cannell (1982),page  25,"Duvigneaud et al. (1969, 1971); Duvigneaud and Kestemont (1977)","Site allometries, root excavation, litterfall traps."
3,50.09,5.06,895,90,16530,8,8.733333333,955.2,broadleaf,15.5,Cannell (1982),page  26,"Duvigneaud et al. (1969, 1971); Duvigneaud and Kestemont (1977)","Site allometries, root excavation, litterfall traps."
4,50.03,4.59,857,135,23690,9,9.025,1024.8,broadleaf,15.5,Cannell (1982),page  26,"Duvigneaud et al. (1969, 1971); Duvigneaud and Kestemont (1977)","Site allometries, root excavation, litterfall traps."
5,50.04,4.21,1646,75,14780,9,9.016666667,1014.5,broadleaf,15.5,Cannell (1982),page  28,Froment et al. (1971); Duvigneaud et al. (1969); Ambroes (1969),"Site allometries, root excavation, litterfall traps."
501,45.8,132.9,612,84,10616,5,3.375,567.7,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
505,45,128.2,1306,37,13350,5,2.5,656.3,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
506,44.9,127.6,1264,40,14057,5,3.4,641.7,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
509,42.4,128.1,842,140,19732,5,2.5,648.3,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
677,43.8,129.2,1095,49,12862,5,2.083333333,605.3,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
679,45,128.2,1836,26,14124,5,2.75,656.3,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
682,44.9,127.6,1601,44,17084,5,3.4,641.7,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
683,49.5,128.4,1104,63,14709,5,0.233333333,585.7,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
686,42.75,128.27,1277,35,9046,5,3.225,623,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
687,42.4,128.1,1263,58,14608,5,2.5,648.3,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
689,43.5,128.1,1429,40,13268,5,3.058333333,635.5,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
693,44.4,126.9,1401,78,19507,5,3.925,625.7,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
56,43.55,-71.4,1338,83,12110,6,6.975,983.7,broadleaf,15.6,Cannell (1982),page  259,Whittaker et al. (1974); Bormann et al. (1970); Gosz et al. (1972); Whittaker et al. (1979),"Site allometries, root excavation."
57,43.55,-71.4,1689,95,17760,6,6.975,983.7,broadleaf,15.6,Cannell (1982),page  259,Whittaker et al. (1974); Bormann et al. (1970); Gosz et al. (1972); Whittaker et al. (1979),"Site allometries, root excavation."
58,43.55,-71.4,1794,124,18920,6,6.975,983.7,broadleaf,15.6,Cannell (1982),page  259,Whittaker et al. (1974); Bormann et al. (1970); Gosz et al. (1972); Whittaker et al. (1979),"Site allometries, root excavation."
1066,18.62,104.68,2765,93,50965,12,21.8,2077.9,broadleaf,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1224,44,-71.5,1078,110,15160,5,3.633333333,1310.1,broadleaf,15.6,Luyssaert et al. (2009),Hubbard brook,DeAngelis et al. (1981),
105,49.5,128.4,765,85,13417,5,0.233333333,585.7,needle,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
106,42.4,128.1,1363,177,24047,5,2.5,648.3,needle,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
107,42.75,128.27,851,160,24609,5,3.225,623,needle,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
159,42.4,128.1,1028,142,25695,5,2.5,648.3,needle,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
1167,33.9,107.2,1531,35,17074,7,7.441666667,848.6,needle,15.6,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
785,40.4,80.6,356,40,5017,3,11.44166667,51.5,broadleaf,16,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
805,32,110.7,1588,31,13322,9,14.09166667,906.6,broadleaf,17,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
156,32,110.7,454,159,12542,9,14.09166667,906.6,needle,17,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
116,47.1,119.9,654,39,6505,3,-3.758333333,459.6,needle,17.85,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
141,47.8,88.7,750,107,19411,5,-0.283333333,196.3,needle,17.85,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
291,43.1,81.1,852,116,35392,6,4.275,463.6,needle,17.85,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
502,46.8,134,702,103,13638,5,2.441666667,661.4,broadleaf,18.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
