year_of_inventory,region,diameter_mm,stem_volume_m3,tree_age,period,landuse_code,landuse_char,within_formally_protected_areas
1961,Rest of Sweden,292,0.443,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,337,0.614,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,357,0.733,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,167,0.156,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,166,0.157,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,269,0.461,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,255,0.419,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,206,0.21,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,253,0.336,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,289,0.555,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,338,0.883,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,306,0.647,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,272,0.463,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,254,0.435,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,302,0.57,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,311,0.645,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,309,0.576,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,250,0.286,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,301,0.379,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,229,0.227,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,223,0.341,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,263,0.414,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,263,0.464,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,282,0.615,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,295,0.688,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,325,1.038,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,320,0.922,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,296,0.739,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,245,0.41,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,225,0.306,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,285,0.572,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,120,0.052,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,230,0.335,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,256,0.492,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,273,0.417,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,289,0.576,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,262,0.442,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,269,0.623,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,378,1.139,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,151,0.101,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,274,0.427,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,424,1.099,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,322,0.791,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,463,2.181,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,260,0.447,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,326,0.684,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,318,0.649,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,325,0.746,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,341,0.798,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,372,1.01,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,392,1.184,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,288,0.589,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,130,0.078,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,151,0.109,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,214,0.245,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,275,0.417,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,219,0.277,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,111,0.034,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,171,0.128,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,189,0.169,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,190,0.167,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,154,0.097,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,158,0.079,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,288,0.456,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,280,0.435,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,258,0.361,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,190,0.176,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,162,0.173,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,226,0.301,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,231,0.326,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,260,0.383,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,308,0.526,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,314,0.594,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,122,0.059,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,322,0.485,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,309,0.639,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,245,0.364,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,325,0.738,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,381,0.994,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,388,1.037,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,194,0.191,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,313,0.791,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,425,1.475,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,234,0.25,27,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,169,0.105,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,166,0.13,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,446,1.418,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,328,0.612,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,349,1.32,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,350,1.189,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,359,1.251,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,507,2.636,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,309,0.742,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,435,1.654,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,260,0.487,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,327,0.744,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,415,1.27,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,215,0.332,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,337,0.729,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,365,0.906,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,110,0.056,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,111,0.055,55,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,157,0.12,46,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,267,0.371,58,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,138,0.053,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,287,0.635,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,294,0.704,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,308,0.72,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,335,0.876,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,141,0.135,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,113,0.065,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,194,0.274,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,162,0.163,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,198,0.293,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,175,0.213,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,519,2.619,93,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,164,0.111,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,153,0.12,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,161,0.134,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,213,0.268,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,116,0.053,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,127,0.089,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,150,0.11,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,206,0.259,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,207,0.228,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,100,0.037,32,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,256,0.417,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,260,0.357,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,318,0.634,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,396,1.028,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,433,1.066,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,154,0.091,32,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,173,0.11,32,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,194,0.221,52,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,261,0.478,62,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,213,0.179,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,205,0.194,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,243,0.361,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,203,0.209,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,292,0.727,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,338,0.772,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,319,0.754,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,396,1.276,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,420,1.498,117,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,595,3.079,117,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,369,1.285,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,256,0.652,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,356,1.531,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,451,2.207,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,543,3.126,96,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,218,0.338,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,346,1.128,117,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,392,1.508,117,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,129,0.066,78,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,111,0.034,74,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,165,0.125,81,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,162,0.119,81,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,204,0.197,87,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,271,0.417,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,250,0.361,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,290,0.491,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,222,0.302,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,142,0.071,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,217,0.213,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,212,0.28,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,274,0.438,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,277,0.447,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,304,0.614,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,265,0.422,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,187,0.218,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,240,0.35,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,206,0.264,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,166,0.178,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,214,0.281,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,261,0.445,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,201,0.201,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,292,0.539,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,316,0.549,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,269,0.426,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,298,0.521,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,357,0.828,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,442,1.257,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,209,0.269,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,201,0.247,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,188,0.217,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,202,0.279,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,217,0.299,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,228,0.347,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,320,0.718,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,176,0.125,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,177,0.126,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,213,0.195,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,114,0.051,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,153,0.151,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,264,0.407,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,169,0.173,97,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,275,0.589,97,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,327,0.792,97,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,310,0.686,97,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,197,0.225,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,232,0.304,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,111,0.065,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,124,0.086,39,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,110,0.069,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,123,0.079,39,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,178,0.185,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,286,0.513,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,219,0.298,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,299,0.617,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,286,0.597,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,172,0.139,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,165,0.138,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,206,0.242,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,107,0.035,32,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,132,0.062,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,175,0.135,49,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,116,0.053,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,137,0.085,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,219,0.19,32,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,107,0.039,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,217,0.306,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,298,0.551,82,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,299,0.62,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,329,0.864,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,326,0.711,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,224,0.267,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,333,0.813,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,397,1.058,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,363,0.638,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,272,0.464,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,252,0.425,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,225,0.275,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,111,0.048,37,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,214,0.275,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,236,0.274,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,144,0.093,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,156,0.1,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,187,0.14,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,104,0.038,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,152,0.078,42,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,233,0.309,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,207,0.266,97,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,203,0.257,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,188,0.186,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,154,0.107,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,223,0.263,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,173,0.217,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,358,0.648,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,239,0.265,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,401,0.885,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,140,0.115,50,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,231,0.307,50,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,261,0.404,51,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,189,0.161,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,226,0.259,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,114,0.076,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,211,0.312,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,298,0.662,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,258,0.51,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,116,0.078,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,109,0.058,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,182,0.211,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,215,0.272,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,311,0.432,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,378,0.774,57,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,111,0.06,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,101,0.05,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,225,0.231,77,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,330,0.546,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,479,1.376,57,1953-1962,1,Productive forestland,1
1961,Rest of Sweden,295,0.649,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,278,0.465,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,272,0.601,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,258,0.503,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,300,0.678,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,407,1.415,77,1953-1962,1,Productive forestland,0
1961,Rest of Sweden,203,0.222,57,1953-1962,1,Productive forestland,0
